# CenterPoint fine-tuned 54m on V2V4Real (astuff) - Polar binned error distributions (angle+distance)
# normal: param1=mu (0), param2=std, param3=mae (for GPEM covariance)
# constant for miss_detection: param1=miss_rate

error_type,dist_min,dist_max,angle_min,angle_max,distribution,param1,param2,param3
yaw,5.0,10.0,-10.0,0.0,normal,0.0,0.016809,0.024001
width,5.0,10.0,-10.0,0.0,normal,0.0,0.109707,0.221877
length,5.0,10.0,-10.0,0.0,normal,0.0,0.041915,0.039819
box_height,5.0,10.0,-10.0,0.0,normal,0.0,0.030758,0.056253
miss_detection,5.0,10.0,0.0,10.0,constant,0.0,,
distal,5.0,10.0,0.0,10.0,normal,0.0,0.066304,0.139349
perpendicular,5.0,10.0,0.0,10.0,normal,0.0,0.032848,0.034014
height,5.0,10.0,0.0,10.0,normal,0.0,0.01949,0.02689
yaw,5.0,10.0,0.0,10.0,normal,0.0,0.024151,0.03304
width,5.0,10.0,0.0,10.0,normal,0.0,0.192624,0.2226
length,5.0,10.0,0.0,10.0,normal,0.0,0.087406,0.093061
box_height,5.0,10.0,0.0,10.0,normal,0.0,0.029935,0.044722
miss_detection,5.0,10.0,10.0,20.0,constant,0.0,,
distal,5.0,10.0,10.0,20.0,normal,0.0,0.055131,0.106745
perpendicular,5.0,10.0,10.0,20.0,normal,0.0,0.033339,0.031434
height,5.0,10.0,10.0,20.0,normal,0.0,0.030919,0.112011
yaw,5.0,10.0,10.0,20.0,normal,0.0,0.012102,0.02784
