range_lo,range_hi,angle_lo,angle_hi,gt_count,missed,miss_rate,source,n_fp,fp_per_frame,score_mean,score_std,fp_score_mean,fp_score_std,x_mean,y_mean,z_mean,distal_mean,perp_mean,yaw_mean,width_mean,length_mean,box_height_mean,x_std,y_std,z_std,distal_std,perp_std,yaw_std,width_std,length_std,box_height_std,n_fp_car,n_fp_truck,n_fp_bus,n_fp_construction_vehicle,fp_width_mean,fp_width_std,fp_length_mean,fp_length_std,fp_height_mean,fp_height_std,fp_yaw_std
10.000000,15.000000,0.000000,10.000000,150,0,0.000000,measured,0,0.000000,0.933196,0.017392,,,0.024816,-0.003607,-0.010645,0.024879,-0.004159,-0.019568,0.033784,0.070742,-0.013669,0.090080,0.037095,0.045575,0.089877,0.037486,0.031307,0.071373,0.165009,0.095083,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.785398
10.000000,15.000000,10.000000,20.000000,222,15,0.067568,measured,2,0.000235,0.886902,0.154042,0.516173,0.350970,-0.010752,0.008356,0.006057,-0.008033,0.011247,-0.014434,-0.003360,0.014385,-0.019411,0.081316,0.042105,0.051481,0.080132,0.044253,0.034800,0.085763,0.153412,0.068320,2,0,0,0,1.922245,0.079109,4.608508,0.366058,1.751035,0.196002,0.942155
10.000000,15.000000,20.000000,30.000000,357,20,0.056022,measured,2,0.000235,0.838685,0.209065,0.236855,0.060411,-0.002181,-0.007306,-0.000831,-0.005097,-0.005677,0.048801,-0.026137,0.012613,-0.016587,0.084060,0.052174,0.054859,0.082132,0.055158,0.506735,0.106605,0.158862,0.087635,2,0,0,0,1.949531,0.054918,4.715278,0.213211,1.870543,0.144615,1.102910
10.000000,15.000000,30.000000,40.000000,237,22,0.092827,measured,0,0.000000,0.847498,0.178504,,,-0.003512,0.012630,0.002201,0.004649,0.012266,-0.037689,-0.005957,0.018112,-0.010440,0.113195,0.065560,0.052498,0.092619,0.092373,0.040066,0.104287,0.123909,0.078206,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.785398
10.000000,15.000000,40.000000,50.000000,211,13,0.061611,measured,3,0.000353,0.868732,0.086230,0.567971,0.265914,0.000842,0.015485,-0.015658,0.010834,0.010635,-0.031213,-0.011997,0.033207,0.003998,0.121753,0.064650,0.051824,0.091525,0.103134,0.040056,0.101853,0.145141,0.071307,3,0,0,0,1.860946,0.008076,4.386352,0.117663,1.522057,0.008479,1.373714
10.000000,15.000000,50.000000,60.000000,180,22,0.122222,measured,8,0.000941,0.765265,0.112670,0.401698,0.268902,0.039869,0.010594,-0.018780,0.032810,-0.026428,-0.014485,-0.039497,-0.045115,-0.029951,0.223462,0.092408,0.081700,0.144626,0.193610,0.255722,0.105816,0.310052,0.126667,8,0,0,0,1.916644,0.039299,4.497809,0.138869,1.561731,0.029916,0.446294
10.000000,15.000000,60.000000,70.000000,100,44,0.440000,measured,19,0.002234,0.525411,0.173560,0.286617,0.127244,0.166662,-0.039948,0.004818,0.041883,-0.165939,-0.172042,-0.061679,-0.230065,-0.035828,0.288658,0.182111,0.109866,0.232424,0.250099,0.906830,0.161260,0.432833,0.160870,19,0,0,0,1.899582,0.022814,4.500312,0.087465,1.567778,0.044543,0.913911
10.000000,15.000000,70.000000,80.000000,1,1,1.000000,no_data,0,0.000000,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.785398
10.000000,15.000000,80.000000,90.000000,0,0,1.000000,no_data,0,0.000000,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.785398
10.000000,15.000000,90.000000,100.000000,0,0,1.000000,no_data,0,0.000000,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.785398
10.000000,15.000000,100.000000,110.000000,0,0,1.000000,no_data,0,0.000000,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.785398
10.000000,15.000000,110.000000,120.000000,0,0,1.000000,no_data,0,0.000000,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.785398
10.000000,15.000000,120.000000,130.000000,0,0,1.000000,no_data,0,0.000000,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.785398
10.000000,15.000000,130.000000,140.000000,0,0,1.000000,no_data,0,0.000000,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.785398
10.000000,15.000000,140.000000,150.000000,0,0,1.000000,no_data,0,0.000000,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.785398
10.000000,15.000000,150.000000,160.000000,0,0,1.000000,no_data,0,0.000000,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.785398
