range_lo,range_hi,angle_lo,angle_hi,gt_count,missed,miss_rate,source,n_fp,fp_per_frame,score_mean,score_std,fp_score_mean,fp_score_std,x_mean,y_mean,z_mean,distal_mean,perp_mean,yaw_mean,width_mean,length_mean,box_height_mean,x_std,y_std,z_std,distal_std,perp_std,yaw_std,width_std,length_std,box_height_std
35.0,40.0,-60.0,-50.0,67,22,0.3283582089552239,measured,116,0.014771424933146569,0.4982515308592055,0.16535323647174,0.3257860005672636,0.11425117850474635,0.12507392035590278,0.3091666751437717,0.1446144700050354,0.2914161595045946,0.15768534329223244,0.082188050658556,0.4521358278062608,0.1305799749162462,0.14562902715471054,0.09421970915548498,0.18679508180392243,0.09913255829309471,0.17305182966394037,0.12354065522124093,0.05555738834952737,0.2754910140505558,0.06869882271505173,0.10784669285059353
35.0,40.0,-50.0,-40.0,35,20,0.5714285714285714,measured,77,0.009805169998726602,0.449941086769104,0.14860126040151628,0.2916527357581374,0.09493690888731125,0.11441396077473959,0.33523699442545574,0.12005598545074463,0.3058996079705695,0.195956405964428,0.06945250829060873,0.4300797939300537,0.09303144613901775,0.10472357273101807,0.07056227461630411,0.29537261645508817,0.09416995396148821,0.2521109510858261,0.1488791427624581,0.03879222892010892,0.36204646660587825,0.08199533498774529,0.0938467275379269
35.0,40.0,-40.0,-30.0,45,34,0.7555555555555555,measured,140,0.017827581815866547,0.39267938245426526,0.11234490382471068,0.30768471977540424,0.10204883536608066,0.12425994873046875,0.216133637861772,0.22237183830954813,0.1539785332983502,0.1869451051803125,0.062342150644822555,0.5885426347905939,0.19891647859053177,0.18713907762007279,0.06966502113054461,0.14254800652590413,0.10783251535495164,0.0922585972637166,0.1419786032148255,0.04745912007198026,0.41518315698047303,0.127388608941708,0.11796384209290234
35.0,40.0,-30.0,-20.0,27,9,0.3333333333333333,measured,98,0.012479307271106584,0.49653436574671006,0.1366455964810959,0.30287265716766826,0.09452298053385035,0.12883461846245658,0.18475829230414498,0.09331897894541423,0.18446506933170434,0.1336546244071493,0.07706040871029608,0.42660699950324166,0.22979066107008192,0.10013789600796169,0.12341716086079552,0.13395043595059655,0.06232458274281626,0.13049752988318974,0.12242538397417571,0.05707534624728152,0.432988382959601,0.18452582349891528,0.07145760805272439
35.0,40.0,-20.0,-10.0,48,34,0.7083333333333334,measured,148,0.018846300776773208,0.41492806162152973,0.11723891108122304,0.30735087022185326,0.10447611888447958,0.1918048858642578,0.3328583240509033,0.09239620396069118,0.2622215868889836,0.30022844770795315,0.06099358115708066,0.7749523094722203,0.32254489830562044,0.1429474949836731,0.13268710283671217,0.2828719756998748,0.05199628427296565,0.1691964384081252,0.2401696979496569,0.051054332537168,0.5495875195552968,0.1721930533600934,0.08804869957059391
35.0,40.0,-10.0,0.0,189,47,0.24867724867724866,measured,361,0.04596969311091303,0.4692477983698039,0.11225191335720668,0.3441825521454587,0.11123379495267469,0.216460859271842,0.14078267018350077,0.11724990060631658,0.21573823794722477,0.13886699828171495,0.07998060799059524,0.3707534544904467,0.14890219963772197,0.15658409242898647,0.1696594900004872,0.11363853583358469,0.09059377825807514,0.1701756769189192,0.1165604206202402,0.06099050195260132,0.3019558902733555,0.12279588256556888,0.08959190780438768
35.0,40.0,0.0,10.0,155,17,0.10967741935483871,measured,581,0.07398446453584617,0.44445854382238525,0.13192514129350427,0.43822066724402975,0.11771539596016421,0.27392337633215863,0.17312762627135153,0.09394968463026959,0.2721655862083668,0.1710711236749086,0.08713325469735071,0.5766282461691594,0.10167109447976817,0.21989021007565485,0.18012792734907837,0.11729934461617311,0.08929334301409582,0.18312524995540094,0.11974182517087695,0.06793822783742691,0.3474819169383756,0.07105305509991236,0.1951161112999587
35.0,40.0,10.0,20.0,279,68,0.24372759856630824,measured,306,0.03896600025467974,0.45602920820927734,0.1552696053415924,0.3415127528064391,0.11207458993555482,0.20958865197348933,0.14145235314753382,0.12424753684003206,0.2110235291244951,0.13758797091586575,0.0769333301333866,0.34812064532420084,0.15329270848730728,0.16938078572964782,0.16689337789359862,0.11412535737010875,0.09113210649431178,0.16678210129981666,0.11634654755404449,0.06692243974383465,0.28087705311611294,0.12282603309607283,0.11344467550688536
35.0,40.0,20.0,30.0,125,43,0.344,measured,156,0.019865019737679866,0.5364101801703616,0.13033075867107946,0.36918547147741687,0.1260287837834396,0.16195918292534062,0.12832849781687666,0.13161998769132102,0.18336707564501784,0.10178201844361451,0.04084281075757961,0.2512800984266328,0.35230092013754494,0.28595035686725523,0.10964946591576218,0.09046361238563157,0.08413125500810703,0.10610830081881698,0.08754207911359661,0.03387673598639934,0.19257679035079117,0.2035894140033694,0.1368646497778415
35.0,40.0,30.0,40.0,61,13,0.21311475409836064,measured,113,0.01438940532280657,0.5870974147692323,0.12960278511787654,0.3537349607300969,0.12911612926368002,0.22765334447224936,0.10377343495686848,0.10785780971248944,0.2307759235432765,0.11304102053207965,0.07571007398573311,0.38852059841156006,0.16443774849176407,0.20540554573138556,0.18473723711950685,0.074755327788554,0.07410912544916028,0.16727245512284464,0.09107855626030076,0.058907671151512124,0.28572099822542013,0.13544034538432287,0.15183651663950928
35.0,40.0,40.0,50.0,85,17,0.2,measured,102,0.012988666751559913,0.5671251793118084,0.13630692408546208,0.3605697536293198,0.13407974560426555,0.17070599163279815,0.19383343528298771,0.11064347712432637,0.21112483478076433,0.17101535562077078,0.08422859730346305,0.26988844310536103,0.2167629178832559,0.15844190646620357,0.15863185358192358,0.17135402988227724,0.08363279434608936,0.17540875542025708,0.12903497798382838,0.07051730506339293,0.19185269751983464,0.12255195241371644,0.12075423511422065
35.0,40.0,50.0,60.0,131,38,0.2900763358778626,measured,93,0.011842607920539922,0.5472342466474861,0.1650446301226701,0.3607701676827605,0.1425948535421805,0.16463047971007644,0.2014403804655998,0.07965015467777047,0.20843149797074537,0.17008821376858016,0.05238807049898352,0.24694848573336037,0.14050622012025565,0.11165879106008879,0.16414242457770054,0.19119341305030008,0.06509594236614463,0.18332435911394215,0.1587374184554845,0.04400058399723241,0.2835394674470651,0.08615426481130967,0.09415025130614713
